id,AuthorName,date,PERMNO,TICKER,company
124,Citron Research,30-Aug-10,92806,CHBT,CHINA BIOTICS INC
146,Matt Berry,31-Dec-10,92806,CHBT,CHINA BIOTICS INC
153,Chimin Sang,26-Jan-11,92806,CHBT,CHINA BIOTICS INC
1468,J Capital Research Limi,14-Nov-18,15898,CCRC,China Customer Relations Centers
140,Kerrisdale Capital Mana,29-Nov-10,92970,CEU,CHINA EDUCATION ALLIANCE INC
32,Citron Research,27-Sep-07,90412,JRJC,CHINA FIN ONLINE CO LTD
606,Bleecker Street Researc,20-Aug-14,90412,JRJC,CHINA FIN ONLINE CO LTD
779,The GeoTeam,3-Jun-15,90412,JRJC,CHINA FIN ONLINE CO LTD
249,Prescience Investment G,28-Oct-11,93127,CHOP,CHINA GERUI ADVANCED MAT GRP LT
746,The Street Sweeper,24-Apr-15,93127,CHOP,CHINA GERUI ADVANCED MAT GRP LT
125,Alfred Little,31-Aug-10,92897,CGA,CHINA GREEN AGRICULTURE INC
629,The GeoTeam,1-Oct-14,92897,CGA,CHINA GREEN AGRICULTURE INC
168,Sinclair Upton Research,16-Mar-11,92937,CBEH,China Integrated Energy
141,Ben Axler,1-Dec-10,92937,CBEH,CHINA INTEGRATED ENERGY INC
173,Alfred Little,28-Mar-11,92937,CBEH,CHINA INTEGRATED ENERGY INC
1346,Muddy Waters Research,20-Dec-17,16877,CIFS,China Internet Nationwide Financ
322,Bronte Capital,29-Oct-12,12043,KH,China Kanghui Holdings
111,Kerrisdale Capital Mana,1-Jun-10,92990,CMFO,CHINA MARINE FOOD GROUP LIMITED
113,Chimin Sang,14-Jun-10,92990,CMFO,CHINA MARINE FOOD GROUP LIMITED
138,John Hempton,15-Nov-10,92422,CCME,CHINA MEDIAEXPRESS HLDGS INC
154,Citron Research,30-Jan-11,92422,CCME,CHINA MEDIAEXPRESS HLDGS INC
156,Muddy Waters Research,3-Feb-11,92422,CCME,CHINA MEDIAEXPRESS HLDGS INC
158,Chimin Sang,6-Feb-11,92422,CCME,CHINA MEDIAEXPRESS HLDGS INC
161,Alfred Little,9-Feb-11,92422,CCME,China MediaExpress Holdings
257,Glaucus Research,6-Dec-11,90859,CMED,CHINA MEDICAL TECHNOLOGIES INC
269,Kerrisdale Capital Mana,2-Feb-12,90859,CMED,CHINA MEDICAL TECHNOLOGIES INC
574,The GeoTeam,19-Jun-14,13596,CMGE,CHINA MOBILE GAMES & ENT GRP LT
98,Alfred Little,12-Feb-10,92938,CHNGQ,China Natural Gas
110,Alfred Little,22-May-10,92938,CHNG,CHINA NATURAL GAS INC
129,Citron Research,12-Oct-10,93406,BORN,CHINA NEW BORUN CORP
131,Alfred Little,20-Oct-10,93406,BORN,CHINA NEW BORUN CORP
577,The GeoTeam,27-Jun-14,93302,CREG,CHINA RECYCLING ENERGY CORP
165,Absaroka Capital Manage,8-Mar-11,92531,SHZ,CHINA SHEN ZHOU MINING & RES IN
66,Manuel P. Asensio,17-Apr-09,92646,CSKI,CHINA SKY ONE MEDICAL INC
2,Citron Research,9-Feb-06,84343,CTDC,CHINA TECHNOLOGY DEVELOP GP COR
151,Citron Research,13-Jan-11,93129,CVVT,CHINA VALVES TECHNOLOGY INC
585,Bleecker Street Researc,10-Jul-14,93130,CXDC,CHINA X D PLASTICS CO LTD
178,Ian Bezek,7-Apr-11,92300,CAST,CHINACAST EDUCATION CORP
254,Kerrisdale Capital Mana,29-Nov-11,92300,CAST,CHINACAST EDUCATION CORP
318,David Einhorn,2-Oct-12,91068,CMG,CHIPOTLE MEXICAN GRILL INC
375,Jeffrey Gundlach,11-Apr-13,91068,CMG,CHIPOTLE MEXICAN GRILL INC
916,Ampera Capital LLC,21-Dec-15,91068,CMG,Chipotle Mexican Grill Inc.
1032,Bleecker Street Researc,20-Jun-16,16007,CDXC,ChromaDex Corporation
1593,Spruce Point Capital Ma,5-Sep-19,23393,CHD,Church & Dwight Company Inc.
373,The GeoTeam,11-Apr-13,13520,CHUY,CHUYS HOLDINGS INC
1539,GMT Research,30-Apr-19,92385,CIM,Cimic Group Ltd
1631,Spruce Point Capital Ma,13-Nov-19,23660,CTAS,Cintas Corporation
637,The Pump Stopper,13-Oct-14,23799,CIA,CITIZENS INC
1203,Marcus Aurelius Value,8-Mar-17,23799,CIA,Citizens Inc.
114,Shareholder Watchdog,22-Jun-10,11442,CHCO,CITY HOLDING CO
767,The Street Sweeper,15-May-15,82678,CDTI,CLEAN DIESEL TECHNOLOGIES INC
1230,The Street Sweeper,25-Apr-17,82678,CDTI,Clean Diesel Technologies Inc
756,The Street Sweeper,5-May-15,92035,CLNE,CLEAN ENERGY FUELS CORP
1755,White Diamond Research,8-Oct-20,19187,CLSK,CleanSpark Inc
331,Richard Pearson,21-Nov-12,93191,CLNT,CLEANTECH SOLUTIONS INTL INC
1144,Cliffside Research,29-Nov-16,16090,CLSD,Clearside Biomedical Inc
315,Matt Berry,25-Sep-12,13369,CLIR,CLEARSIGN COMBUSTION CORP
836,The Street Sweeper,16-Sep-15,13369,CLIR,ClearSign Technologies Corporati
846,Cannell Capital LLC,29-Sep-15,13369,CLIR,ClearSign Technologies Corporati
1349,White Diamond Research,5-Jan-18,13369,CLIR,ClearSign Technologies Corporati
977,Kerrisdale Capital Mana,7-Apr-16,14131,MYCC,"ClubCorp Holdings, Inc."
1547,Upslope Capital Managem,14-May-19,11995,COKE,"Coca-Cola Consolidated, Inc."
1662,White Diamond Research,18-Feb-20,16820,CODX,Co-Diagnostics Inc
1701,Hindenburg Research,14-May-20,16820,CODX,Co-Diagnostics Inc
1012,The Street Sweeper,16-May-16,24441,CDE,Coeur Mining Inc.
216,The GeoTeam,19-Jul-11,90679,JVA,COFFEE HOLDING CO INC
217,Ian Bezek,22-Jul-11,29103,COGO,COGO GROUP INC
224,Prescience Investment G,3-Aug-11,29103,COGO,COGO GROUP INC
1271,Lakewood Capital Manage,25-Jul-17,24476,COHR,Coherent Inc.
279,Kynikos Associates,11-Apr-12,85173,CSTR,COINSTAR INC
69,Bradley Safalow,30-Apr-09,18729,CL,COLGATE PALMOLIVE CO
1712,The Friendly Bear,11-Jun-20,15371,COLL,Collegium Pharmaceutical Inc
1762,GlassHouse Research,22-Oct-20,85863,COLM,Columbia Sportswear Company
1025,The Street Sweeper,7-Jun-16,76330,MOC,Command Security Corporation
1543,Firefly Value Partners,6-May-19,88284,CYH,Community Health Systems Inc
1193,The Friendly Bear,20-Feb-17,11644,CRK,Comstock Resources Inc.
849,Cohodes,8-Oct-15,15418,CXRX,Concordia International Corp
1426,The Friendly Bear,22-Jun-18,16497,CNDT,Conduent Inc
931,SkyTides LLC,19-Jan-16,15496,CFMS,ConforMIS Inc
1531,White Diamond Research,11-Apr-19,15496,CFMS,ConforMIS Inc
775,Copperfield Research,27-May-15,89908,CONN,CONNS INC
280,Kynikos Associates,11-Apr-12,86799,CNX,CONSOL ENERGY INC
838,Kynikos Associates,16-Sep-15,86799,CNX,CONSOL ENERGY INC
1098,Livermore Partners,15-Sep-16,91983,CLR,Continental Resources Inc/OK (CL
1288,Kynikos Associates (Jim,12-Sep-17,91983,CLR,Continental Resources Inc/OK (CL
944,Cannell Capital LLC,9-Feb-16,14095,CTRL,Control4 Corporation
1038,The Street Sweeper,28-Jun-16,80320,CPRT,Copart Inc.
1520,Alpha Exposure,28-Feb-19,15287,CRBP,Corbus Pharmaceuticals Holdings
1507,FFJ,25-Jan-19,90125,CORT,Corcept Therapeutics Incorporate
1509,Blue Orca Capital,5-Feb-19,90125,CORT,Corcept Therapeutics Incorporate
1062,Lakewood Capital Manage,10-Aug-16,82656,CLB.A,Core Laboratories N.V.
1238,"Greenlight Capital, Inc",8-May-17,82656,CLB.A,Core Laboratories N.V.
1312,Cliffside Research,19-Oct-17,15344,CVRS,Corindus Vascular Robotics Inc
83,Bradley Safalow,27-Aug-09,86715,COCO,CORINTHIAN COLLEGES INC
717,The Street Sweeper,19-Mar-15,93371,CRMD,CORMEDIX INC
792,The Pump Stopper,29-Jun-15,93371,CRMD,CORMEDIX INC
1534,Night Market Research,18-Apr-19,93371,CRMD,CorMedix Inc
213,Aristides Capital,3-Jul-11,57293,CRF,Cornerstone Strategic Return Fun
214,Aristides Capital,3-Jul-11,75047,CLM,Cornerstone Strategic Value Fund
419,The Street Sweeper,15-Jul-13,13159,CNDO,CORONADO BIOSCIENCES INC
416,Anonymous Analytics,9-Jul-13,85234,CXW,CORRECTIONS CORP AMERICA NEW
267,Copperfield Research,19-Jan-12,76721,CRVL,CORVEL CORP
648,Bradley Safalow,31-Oct-14,86288,CSGP,COSTAR GROUP INC
1121,Cliffside Research,20-Oct-16,80969,CVLG,"Covenant Logistics Group, Inc."
1484,Pinnacle View Capital,3-Dec-18,27562,CBRL,Cracker Barrel Old Country Store
1158,Prescience Point,16-Dec-16,77660,CACC,Credit Acceptance Corporation
1342,Orion Research LLC,13-Dec-17,77660,CACC,Credit Acceptance Corporation
1677,Citron Research,25-Mar-20,77660,CACC,Credit Acceptance Corporation
893,Ben Axler,19-Nov-15,84603,CRESY,CRESUD S A C I F Y A
1295,Gotham City Research LL,21-Sep-17,14240,CRTO,Criteo S.A.
1145,The Friendly Bear,30-Nov-16,14240,CRTO,Criteo Sa
1289,Gotham City Research,15-Sep-17,14240,CRTO,Criteo Sa
5,Manuel P. Asensio,29-Mar-06,91090,CROX,CROCS INC
1446,Citron Research,30-Aug-18,17316,CRON,Cronos Group Inc
1259,The Street Sweeper,21-Jun-17,15506,CYRX,"Cryoport, Inc."
1590,Mako Research,23-Aug-19,15506,CYRX,"Cryoport, Inc."
1613,The Capitolist,8-Oct-19,15506,CYRX,"Cryoport, Inc."
1679,GlassHouse Research,2-Apr-20,31077,CUB,Cubic Corporation
352,Infitialis,23-Jan-13,78881,CYBX,CYBERONICS INC
538,The Street Sweeper,16-Apr-14,78881,CYBX,CYBERONICS INC
271,Martin Shkreli,19-Mar-12,91021,CYTX,CYTORI THERAPEUTICS INC
1588,Mako Research,15-Aug-19,15127,CTSO,Cytosorbents Corp
519,Richard Pearson,12-Mar-14,10838,CYTR,CytRx Corporation
811,Bleecker Street Researc,17-Aug-15,13702,DSKX,D S HEALTHCARE GROUP INC
887,Melissa Davis,10-Nov-15,15425,DTEA,DAVIDSTEA INC
897,The GeoTeam,25-Nov-15,15425,DTEA,DAVIDSTEA INC
1296,FFJ,22-Sep-17,82307,DVA,DaVita HealthCare Partners Inc
1584,Hindenburg Research,13-Aug-19,82307,DVA,DaVita Inc
1606,Kynikos Associates (Jim,19-Sep-19,82307,DVA,DaVita Inc
723,Off Wall Street,27-Mar-15,91032,TRAK,DEALERTRACK TECHNOLOGIES INC
942,Lakewood Capital Manage,8-Feb-16,83421,DFODQ,Dean Foods Company
167,Alfred Little,9-Mar-11,92982,DEER,DEER CONSUMER PRODUCTS INC
176,Citron Research,4-Apr-11,92982,DEER,DEER CONSUMER PRODUCTS INC
236,The GeoTeam,8-Sep-11,92982,DEER,DEER CONSUMER PRODUCTS INC
618,Blue Pacific Partners,15-Sep-14,19350,DE,Deere & Company
1223,Unemon1,12-Apr-17,14433,TACO,Del Taco Restaurants Inc
1180,Real Talk Investments,30-Jan-17,14433,TACO,"Del Taco Restaurants, Inc."
1266,White Diamond,12-Jul-17,89169,DCTH,Delcath Systems Inc
1267,White Diamond Research,12-Jul-17,89169,DCTHD,Delcath Systems Inc.
275,Kynikos Associates,11-Apr-12,11081,DELL,DELL INC
434,Scott Fearon (Crown Cap,25-Aug-13,88335,DNDNQ,Dendreon Corporation
658,Bradley Safalow,20-Nov-14,76708,DV,DEVRY EDUCATION GROUP INC
823,Alpha Exposure,25-Aug-15,76708,DV,DEVRY EDUCATION GROUP INC
450,Scott Fearon (Crown Cap,26-Sep-13,13923,DXM,"Dex Media, Inc."
1526,Spruce Point Capital Ma,21-Mar-19,90664,DXCM,DexCom Inc.
270,John Hempton,8-Feb-12,90807,DMND,DIAMOND FOODS INC
926,Long-Short Value,5-Jan-16,82298,DOFSQ,"Diamond Offshore Drilling, Inc."
1328,The Street Sweeper,20-Nov-17,14426,DRNA,"Dicerna Pharmaceuticals, Inc."
780,The Street Sweeper,3-Jun-15,92808,DMRC,DIGIMARC CORP NEW
621,The Street Sweeper,16-Sep-14,92521,DGLY,DIGITAL ALLY INC
390,Highfields Capital Mana,8-May-13,90373,DLR,DIGITAL REALTY TRUST INC
609,The Street Sweeper,26-Aug-14,88518,APPS,Digital Turbine Inc
829,Mako Research,1-Sep-15,88518,APPS,Digital Turbine Inc
1570,Cold Shower Analytics,22-Jul-19,44943,DIOD,Diodes Incorporated
872,Lakewood Capital Manage,30-Oct-15,14954,DPLO,DIPLOMAT PHARMACY INC
1006,Kerrisdale Capital Mana,5-May-16,81696,DISH,DISH Network Corporation
7,Manuel P. Asensio,12-May-06,10253,DMC,DOCUMENT SECURITY SYSTEMS INC
1465,Spruce Point Capital,31-Oct-18,91335,DOL,Dollarama Inc
1015,GeoInvesting (FG Alpha,18-May-16,90248,DPZ,Domino's Pizza Inc
1045,Lemelson Capital Manage,13-Jul-16,90248,DPZ,Domino's Pizza Inc
1779,Citron Research,17-Dec-20,20189,DASH,DoorDash Inc.
1277,Spruce Point Capital Ma,16-Aug-17,76582,DORM,Dorman Products Inc.
1569,Akram&apos;s Razor,18-Jul-19,17342,DBX,Dropbox Inc
1658,Spruce Point Capital Ma,6-Feb-20,17342,DBX,Dropbox Inc
1396,Kynikos Associates (Jim,26-Apr-18,12914,DNKN,Dunkin' Brands Group Inc.
175,Muddy Waters Research,4-Apr-11,92947,DGW,DUOYUAN GLOBAL WATER INC
1673,White Diamond Research,5-Mar-20,90682,DYAI,"Dyadic International, Inc."
901,WoodPecker Research,26-Nov-15,88516,DYAX,DYAX CORP
940,Lakewood Capital Manage,8-Feb-16,12008,DY,Dycom Industries Inc.
1333,Marcus Aurelius Value,1-Dec-17,87318,EGBN,Eagle Bancorp Inc.
1362,Kerrisdale Capital Mana,7-Feb-18,14276,KODK,Eastman Kodak Company
361,Gotham City Research,21-Feb-13,11481,EBIX,EBIX INC
715,The Street Sweeper,12-Mar-15,11481,EBIX,EBIX INC
757,Melissa Davis,6-May-15,11481,EBIX,EBIX INC
170,Copperfield Research,22-Mar-11,11481,EBIX,Ebix Inc.
1019,J Capital Research Limi,27-May-16,11481,EBIX,Ebix Inc.
1475,Viceroy Research,3-Dec-18,11481,EBIX,Ebix Inc.
1088,Spruce Point Capital Ma,8-Sep-16,93079,ECHO,Echo Global Logistics Inc.
1347,Spruce Point Capital Ma,21-Dec-17,93079,ECHO,Echo Global Logistics Inc.
1683,Muddy Waters Research,8-Apr-20,91498,EHTH,eHealth Inc.
778,Pump Stopper,2-Jun-15,16252,EKSO,Ekso Bionics Holdings Inc
1119,The Street Sweeper,19-Oct-16,16252,EKSO,Ekso Bionics Holdings Inc
604,Suhail Capital,19-Aug-14,14812,LOCO,El Pollo Loco Holdings Inc
1516,The Friendly Bear,13-Feb-19,14812,LOCO,El Pollo Loco Holdings Inc
1770,Citron Research,20-Nov-20,18056,SOLO,Electrameccanica Vehicles Corp
1115,GlassHouse Research,13-Oct-16,77971,EFII,Electronics for Imaging Inc.
561,The Pump Stopper,28-May-14,13121,ETAK,ELEPHANT TALK COMMUNICATIONS CO
799,The GeoTeam,28-Jul-15,82699,RDEN,ELIZABETH ARDEN INC
952,Long-Short Value,25-Feb-16,12645,ELLI,Ellie Mae Inc.
784,The Street Sweeper,11-Jun-15,87658,EMAN,EMAGIN CORP
40,Citron Research,18-Mar-08,84607,EMKR,EMCORE CORP
41,Citron Research,25-Mar-08,84607,EMKR,EMCORE CORP
45,Citron Research,14-Apr-08,84607,EMKR,EMCORE CORP
888,White Diamond Research,11-Nov-15,13895,EMESQ,Emerge Energy Services
1697,Land and Buildings,6-May-20,14196,ESRT,"Empire State Realty Trust, Inc."
730,Alecto Research,2-Apr-15,14244,EIGI,Endurance International Group Ho
748,Gotham City Research,28-Apr-15,14244,EIGI,ENDURANCE INTL GROUP HLDGS INC
53,Citron Research,16-Jul-08,78869,HEV,ENER1 INC
54,Citron Research,24-Jul-08,78869,HEV,ENER1 INC
594,Forensic Research Analy,30-Jul-14,14556,WATT,ENERGOUS CORP
1064,The Street Sweeper,11-Aug-16,14556,WATT,Energous Corp
1085,Le Penseur,7-Sep-16,14556,WATT,Energous Corp
1086,Aristides Capital,8-Sep-16,14556,WATT,Energous Corp
1176,Copperfield Research,23-Jan-17,14556,WATT,Energous Corp
1405,Aristides Capital,3-May-18,14556,WATT,Energous Corp
1726,Lighthaven Capital Mana,11-Aug-20,14556,WATT,Energous Corp
818,The Street Sweeper,19-Aug-15,80812,EFOI,ENERGY FOCUS INC
1017,Cannell Capital LLC,24-May-16,92753,ERII,Energy Recovery Inc.
1634,White Diamond Research,19-Nov-19,18309,ENOB,Enochian Biosciences Inc
1438,Prescience Point Capita,25-Jul-18,13323,ENPH,Enphase Energy Inc.
1600,Citron Research,12-Sep-19,13323,ENPH,Enphase Energy Inc.
1624,J Capital Research Limi,25-Oct-19,13323,ENPH,Enphase Energy Inc.
1280,The Street Sweeper,18-Aug-17,16773,ADOM,"Envirotech Vehicles, Inc."
1298,Mako Research,25-Sep-17,16773,ADOM,"Envirotech Vehicles, Inc."
1400,Kynikos Associates (Jim,26-Apr-18,85675,EVHC,Envision Healthcare Corp
1313,Quoth the Raven,19-Oct-17,52476,EFX,Equifax Inc.
407,Richard Pearson,13-Jun-13,13373,EAC,ERICKSON AIR CRANE INC
781,Cannell Capital LLC,4-Jun-15,93106,ERN,Erin Energy Corp
871,Alpha Exposure,30-Oct-15,14299,EROS,EROS INTERNATIONAL PLC
879,Glaucus Research,4-Nov-15,14299,EROS,EROS INTERNATIONAL PLC
1026,Spotlight Research,9-Jun-16,14299,EROS,Eros STX Global Corp
1202,FG Alpha Management,8-Mar-17,14299,EROS,Eros STX Global Corp
1261,Unemon1,28-Jun-17,14299,EROS,Eros STX Global Corp
1273,Hindenburg Research,2-Aug-17,14299,EROS,Eros STX Global Corp
1024,Asensio,7-Jun-16,14299,ESGC,Eros STX Global Corp.
1214,Unemon,30-Mar-17,14299,ESGC,Eros STX Global Corp.
1276,Alpha Exposure,14-Aug-17,14299,ESGC,Eros STX Global Corp.
1392,Mangrove Partners,23-Apr-18,14299,ESGC,Eros STX Global Corp.
1,Citron Research,4-Jan-06,79167,ESCL,ESCALA GROUP INC
1530,Cannell Capital LLC,10-Apr-19,17964,ESTA,Establishment Labs Holdings Inc.
1358,Richard Pearson,1-Feb-18,84606,EEFT,Euronet Worldwide Inc.
1581,Akram&apos;s Razor,6-Aug-19,16287,EVBG,Everbridge Inc
1640,Bonitas Research,11-Dec-19,17880,EVER,EverQuote Inc
1310,White Diamond Research,12-Oct-17,16392,MRAM,Everspin Technologies Inc
1068,CLIFFSIDE Research,15-Aug-16,14506,EVDY,Everyday Health
1099,The Street Sweeper,22-Sep-16,14506,EVDY,Everyday Health Inc
1302,Spruce Point Capital Ma,3-Oct-17,87437,EVI,"EVI Industries, Inc."
424,Alpha Exposure,24-Jul-13,88863,EXAS,EXACT SCIENCES CORP
543,Gravity Research,30-Apr-14,88863,EXAS,EXACT SCIENCES CORP
616,Whitney Tilson,9-Sep-14,88863,EXAS,EXACT SCIENCES CORP
644,Cable Car Capital,28-Oct-14,88863,EXAS,EXACT SCIENCES CORP
442,Voss Capital,30-Aug-13,88863,EXAS,EXACT Sciences Corporation
1093,The Street Sweeper,12-Sep-16,88863,EXAS,EXACT Sciences Corporation
1112,Kase Capital,7-Oct-16,88863,EXAS,EXACT Sciences Corporation
1244,Citron Research,15-May-17,88863,EXAS,EXACT Sciences Corporation
417,CDM Capital,10-Jul-13,13799,XONE,EXONE CO
438,The Street Sweeper,28-Aug-13,13799,XONE,EXONE CO
581,Copperfield Research,7-Jul-14,13799,XONE,EXONE CO
1761,White Diamond Research,22-Oct-20,17812,EXPI,eXp World Holdings Inc
1148,Citron Research,8-Dec-16,77668,ESRX,Express Scripts Holding Co
1125,Dialectic Capital Manag,27-Oct-16,77668,ESRX,Express Scripts Holding Company
1246,Kynikos Associates (Jim,18-May-17,77668,ESRX,Express Scripts Holding Company
245,Kynikos Associates,17-Oct-11,11850,XOM,EXXON MOBIL CORP
367,Kerrisdale Capital Mana,11-Mar-13,78168,EZCH,EZCHIP SEMICONDUCTOR LTD
470,Alfred Little,14-Nov-13,92582,FU,F A B UNIVERSAL CORP
471,The GeoTeam,18-Nov-13,92582,FU,F A B UNIVERSAL CORP
1391,DoubleLine Capital LP,23-Apr-18,13407,FB,Facebook Inc
1028,Citron Research,13-Jun-16,13407,FB,Facebook Inc.
4,Citron Research,27-Mar-06,89627,FFH,FAIRFAX FINL HOLDINGS LTD
1445,Seligman Investments,27-Aug-18,92301,FANH,Fanhua Inc.
1503,J Capital Research Limi,17-Jan-19,92301,FANH,Fanhua Inc.
1512,GeoInvesting (FG Alpha,7-Feb-19,92301,FANH,Fanhua Inc.
495,Richard Pearson,7-Jan-14,34367,FARM,FARMER BROTHERS CO
1431,Rota Fortunae,11-Jul-18,14566,FPI,Farmland Partners Inc
52,Pershing Square,15-Jul-08,75789,FRE,FEDERAL HOME LOAN MORTGAGE CORP
51,Pershing Square,15-Jul-08,51043,FNM,FEDERAL NATIONAL MORTGAGE ASSN
835,The Street Sweeper,10-Sep-15,15372,FENX,FENIX PARTS INC
1192,The Street Sweeper,16-Feb-17,15372,FENX,Fenix Parts Inc
898,Livermore Partners,25-Nov-15,15735,RACE,Ferrari N.V.
899,Long-Short Value,25-Nov-15,15735,RACE.,Ferrari NV
1629,Plainview LLC,4-Nov-19,15065,FGEN,FibroGen Inc
1458,ShadowFall Capital & Re,3-Oct-18,85449,FDP,First Derivatives PLC
1084,Kerrisdale Capital,1-Sep-16,12447,AG,First Majestic Silver Corp
1065,HoldCo Asset Management,12-Aug-16,13934,FNBC,First NBC Bank Holding Company
197,Kynikos Associates,25-May-11,91611,FSLR,FIRST SOLAR INC
103,Bronte Capital,6-Apr-10,91611,FSLR,First Solar Inc.
181,Kynikos Associates (Jim,14-Apr-11,91611,FSLR,First Solar Inc.
568,Kerrisdale Capital Mana,12-Jun-14,13527,FIVE,FIVE BELOW INC
1217,Citron Research,4-Apr-17,12449,FLT,FleetCor Technologies Inc.
1557,Citron Research,6-Jun-19,12449,FLT,FleetCor Technologies Inc.
448,Prescience Point,19-Sep-13,13632,FLTX,FLEETMATICS GROUP P L C
1040,CLIFFSIDE Research,29-Jun-16,15177,FLKS,Flex Pharma
1464,Mako Research,17-Oct-18,14457,FLXN,Flexion Therapeutics Inc
802,Richard Pearson,29-Jul-15,90783,FTK,FLOTEK INDUSTRIES INC
831,The Street Sweeper,2-Sep-15,90783,FTK,FLOTEK INDUSTRIES INC
886,John Hempton,9-Nov-15,90783,FTK,FLOTEK INDUSTRIES INC
1147,FourWorld Capital Manag,7-Dec-16,90783,FTK,Flotek Industries Inc.
1236,Unemon,6-May-17,92486,FLNT,Fluent Inc
1648,Upslope Capital Managem,15-Jan-20,17950,FOCS,Focus Financial Partners Inc
253,Muddy Waters Research,21-Nov-11,90810,FMCN,FOCUS MEDIA HOLDING LTD
265,Matt Berry,13-Jan-12,90810,FMCN,FOCUS MEDIA HOLDING LTD
304,John Hempton,24-Aug-12,90810,FMCN,FOCUS MEDIA HOLDING LTD
738,Richard Pearson,15-Apr-15,14246,FNRG,FORCEFIELD ENERGY INC
1695,Spruce Point Capital Ma,30-Apr-20,16984,FSCT,ForeScout Technologies Inc
1204,The Street Sweeper,9-Mar-17,14160,FMI,"Foundation Medicine, Inc."
437,Richard Pearson,28-Aug-13,12915,FRAN,FRANCESCAS HOLDINGS CORP
1778,FFJ,14-Dec-20,91437,FRHC,Freedom Holding Corp
667,The Street Sweeper,11-Dec-14,15067,FRPT,FRESHPET INC
732,The Friendly Bear,6-Apr-15,15067,FRPT,Freshpet Inc
1237,Jericho Capital Asset M,8-May-17,23887,FYBR,"Frontier Communications Parent,"
1783,Kerrisdale Capital Mana,30-Dec-20,19893,FUBO,fuboTV Inc.
526,Alpha Exposure,24-Mar-14,77699,FCEL,FUELCELL ENERGY INC
605,The Street Sweeper,20-Aug-14,77699,FCEL,FUELCELL ENERGY INC
1752,Night Market Research,5-Oct-20,77699,FCEL,FuelCell Energy Inc.
274,Muddy Waters Research,10-Apr-12,79519,FSIN,FUSHI COPPERWELD INC
346,John Hempton,24-Dec-12,79519,FSIN,FUSHI COPPERWELD INC
436,The GeoTeam,27-Aug-13,91664,FFHL,FUWEI FILMS HOLDINGS CO LTD
242,The GeoTeam,7-Oct-11,93133,GLGL,G L G LIFE TECH CORP
824,The Street Sweeper,27-Aug-15,13993,GTT,G T T COMMUNICATIONS INC
512,Infitialis,20-Feb-14,13926,GWPH,G W PHARMACEUTICALS PLC
597,The GeoTeam,11-Aug-14,13926,GWPH,G W PHARMACEUTICALS PLC
592,Bleecker Street Researc,28-Jul-14,13324,GALT,GALECTIN THERAPEUTICS INC
1425,The Street Sweeper,15-Jun-18,13324,GALT,Galectin Therapeutics Inc.
520,Richard Pearson,13-Mar-14,92594,SLS,"Galena Biopharma, Inc."
1039,K2 & Associates Investm,28-Jun-16,92536,GAU.T,Galiano Gold Inc.
1249,Muddy Waters Research,31-May-17,92536,GAU.T,Galiano Gold Inc.
248,Kynikos Associates,17-Oct-11,89301,GME,GAMESTOP CORP NEW
951,Citron Research,24-Feb-16,59010,GPS,Gap Inc. (The)
94,Citron Research,11-Dec-09,88837,GRMN,GARMIN LTD
1541,"Greenlight Capital, Inc",6-May-19,12036,GATX,GATX Corporation
1441,Blue Orca Capital,31-Jul-18,16461,GDS,GDS Holdings Ltd
1678,J Capital Research Limi,26-Mar-20,16461,GDS,GDS Holdings Ltd
1725,TaxWatch,4-Aug-20,12060,GE,General Electric Co
1587,Harry Markopolos,15-Aug-19,12060,GE,General Electric Company
1709,Hindenburg Research,5-Jun-20,16463,GNUS,Genius Brands International Inc
1044,The Street Sweeper,7-Jul-16,93393,GNMK,GenMark Diagnostics Inc.
1406,The Street Sweeper,3-May-18,17360,GNPX,Genprex Inc
1411,Hindenburg Research,9-May-18,17360,GNPX,Genprex Inc
1169,J Capital Research Limi,11-Jan-17,38659,GNTX,Gentex Corporation
1268,Spruce Point Capital Ma,13-Jul-17,38659,GNTX,Gentex Corporation
1467,Hindenburg Research,1-Nov-18,90162,GNW,Genworth Financial Inc
1365,Alpha Exposure,9-Feb-18,83756,GERN,Geron Corporation
765,The Street Sweeper,13-May-15,12579,GEVO,Gevo Inc.
1076,Volmanac,21-Aug-16,12579,GEVO,Gevo Inc.
1730,Spruce Point Capital,18-Aug-20,19291,GFL,GFL ENVIRONMENTAL INC-SUB VT
87,Chimin Sang,2-Oct-09,92393,GA,GIANT INTERACTIVE GROUP
494,Ottoman Bay,3-Jan-14,92393,GA,GIANT INTERACTIVE GROUP
1075,Le Penseur,20-Aug-16,15454,GKOS,Glaukos Corp
258,Absaroka Capital Manage,8-Dec-11,12354,GEDU,GLOBAL EDUCATION & TECH GRP LTD
244,Ben Axler,13-Oct-11,88166,GSOL,GLOBAL SOURCES LTD BERMUDA
631,Kerrisdale Capital Mana,6-Oct-14,91612,GSAT,GLOBALSTAR INC
636,John Hempton,9-Oct-14,91612,GSAT,GLOBALSTAR INC
647,Richard Pearson,30-Oct-14,91612,GSAT,GLOBALSTAR INC
684,Long-Short Value,26-Jan-15,91612,GSAT,"Globalstar, Inc."
967,The Street Sweeper,15-Mar-16,14785,GLOB,Globant SA
1382,Spruce Point Capital Ma,4-Apr-18,14785,GLOB,Globant SA
610,The Pump Stopper,27-Aug-14,13597,GLRI,GLORI ENERGY INC
